iterations;genome;fitness
282;16;1.202020202020202
282;17;1.2111111111111112
282;18;1.2111111111111112
282;19;1.2111111111111112
282;20;0.3747050320697003
282;21;1.2111111111111112
282;22;0.37946693683160504
282;23;1.2111111111111112
282;24;0.37946693683160504
282;25;1.2111111111111112
283;1;0.25293343480382124
283;2;0.257695339565726
283;3;0.257695339565726
283;4;0.2623535902117718
283;5;0.2623535902117718
283;6;1.2111111111111112
283;7;0.3747050320697003
283;8;1.2111111111111112
283;9;1.2111111111111112
283;10;1.2111111111111112
283;11;0.30396824361328606
283;12;0.37946693683160504
283;13;1.2111111111111112
283;14;1.2111111111111112
283;15;1.174242424242424
283;16;1.2111111111111112
283;17;1.2111111111111112
283;18;0.37053836540303364
283;19;1.2111111111111112
283;20;0.30396824361328606
283;21;1.2111111111111112
283;22;1.2111111111111112
283;23;1.202020202020202
283;24;1.202020202020202
283;25;1.2111111111111112
284;1;0.25293343480382124
284;2;0.257695339565726
284;3;0.257695339565726
284;4;0.2623535902117718
284;5;0.2623535902117718
284;6;0.3403197530145471
284;7;1.2111111111111112
284;8;0.30396824361328606
284;9;1.2111111111111112
284;10;1.2111111111111112
284;11;1.2111111111111112
284;12;1.2111111111111112
284;13;1.2111111111111112
284;14;1.202020202020202
284;15;0.5765512288633758
284;16;0.3747050320697003
284;17;1.2111111111111112
284;18;0.3747050320697003
284;19;0.5884559907681378
284;20;1.2111111111111112
284;21;1.2111111111111112
284;22;0.30396824361328606
284;23;1.2111111111111112
284;24;1.2111111111111112
284;25;1.2111111111111112
285;1;0.25293343480382124
285;2;0.257695339565726
285;3;0.257695339565726
285;4;0.2623535902117718
285;5;0.2623535902117718
285;6;1.2111111111111112
285;7;1.2111111111111112
285;8;1.2111111111111112
285;9;1.202020202020202
285;10;0.30873014837519086
285;11;1.2111111111111112
285;12;1.2111111111111112
285;13;1.2111111111111112
285;14;1.2111111111111112
285;15;1.2111111111111112
285;16;0.37053836540303364
285;17;1.2111111111111112
285;18;1.2111111111111112
285;19;1.2111111111111112
285;20;0.3747050320697003
285;21;1.2111111111111112
285;22;1.2111111111111112
285;23;1.2111111111111112
285;24;1.2111111111111112
285;25;0.38496144232611057
286;1;0.25293343480382124
286;2;0.257695339565726
286;3;0.257695339565726
286;4;0.2623535902117718
286;5;0.2623535902117718
286;6;1.2111111111111112
286;7;1.2111111111111112
286;8;1.2111111111111112
286;9;1.2111111111111112
286;10;1.2111111111111112
286;11;1.2111111111111112
286;12;1.2111111111111112
286;13;0.3747050320697003
286;14;0.38496144232611057
286;15;1.2111111111111112
286;16;0.37946693683160504
286;17;0.3747050320697003
286;18;1.2111111111111112
286;19;1.2111111111111112
286;20;1.1623376623376622
286;21;1.2111111111111112
286;22;1.2111111111111112
286;23;0.2920695722494949
286;24;1.202020202020202
286;25;1.2111111111111112
287;1;0.25293343480382124
287;2;0.257695339565726
287;3;0.257695339565726
287;4;0.2623535902117718
287;5;0.2623535902117718
287;6;0.3747050320697003
287;7;1.2111111111111112
287;8;0.3747050320697003
287;9;1.202020202020202
287;10;1.2111111111111112
287;11;1.2111111111111112
287;12;1.2111111111111112
287;13;1.2111111111111112
287;14;1.2111111111111112
287;15;1.2111111111111112
287;16;1.2111111111111112
287;17;0.2873076674875902
287;18;1.2111111111111112
287;19;1.2111111111111112
287;20;0.2920695722494949
287;21;1.2111111111111112
287;22;0.38496144232611057
287;23;1.2111111111111112
287;24;1.2111111111111112
287;25;1.2111111111111112
288;1;0.25293343480382124
288;2;0.257695339565726
288;3;0.257695339565726
288;4;0.2623535902117718
288;5;0.2623535902117718
288;6;1.2111111111111112
288;7;1.2111111111111112
288;8;1.2111111111111112
288;9;1.2111111111111112
288;10;1.202020202020202
288;11;1.2111111111111112
288;12;1.2111111111111112
288;13;1.2111111111111112
288;14;1.2111111111111112
288;15;1.2111111111111112
288;16;0.30396824361328606
288;17;1.2111111111111112
288;18;1.190909090909091
288;19;1.2111111111111112
288;20;0.34508165777645183
288;21;1.2111111111111112
288;22;1.2111111111111112
288;23;0.2920695722494949
288;24;1.2111111111111112
288;25;1.2111111111111112
289;1;0.25293343480382124
289;2;0.257695339565726
289;3;0.257695339565726
289;4;0.2623535902117718
289;5;0.2623535902117718
289;6;0.37946693683160504
289;7;1.2111111111111112
289;8;1.2111111111111112
289;9;1.2111111111111112
289;10;0.402590733476172
289;11;1.2111111111111112
289;12;1.2111111111111112
289;13;0.2961251063583841
289;14;1.2111111111111112
289;15;1.2111111111111112
289;16;0.38496144232611057
289;17;1.2111111111111112
289;18;1.2111111111111112
289;19;0.30873014837519086
289;20;0.30396824361328606
289;21;1.2111111111111112
289;22;0.37946693683160504
289;23;1.2111111111111112
289;24;1.2111111111111112
289;25;1.2111111111111112
290;1;0.25293343480382124
290;2;0.257695339565726
290;3;0.257695339565726
290;4;0.2623535902117718
290;5;0.2623535902117718
290;6;0.31422465386969634
290;7;1.2111111111111112
290;8;1.2111111111111112
290;9;1.2111111111111112
290;10;1.2111111111111112
290;11;0.5884559907681378
290;12;0.37946693683160504
290;13;1.174242424242424
290;14;1.2111111111111112
290;15;0.37946693683160504
290;16;1.2111111111111112
290;17;1.2111111111111112
290;18;1.2111111111111112
290;19;1.2111111111111112
290;20;0.37053836540303364
290;21;1.2111111111111112
290;22;1.2111111111111112
290;23;1.2111111111111112
290;24;0.30873014837519086
290;25;0.2920695722494949
291;1;0.25293343480382124
291;2;0.257695339565726
291;3;0.257695339565726
291;4;0.2623535902117718
291;5;0.2623535902117718
291;6;1.2111111111111112
291;7;1.2111111111111112
291;8;1.2111111111111112
291;9;1.2111111111111112
291;10;0.30396824361328606
291;11;1.2111111111111112
291;12;0.4080852389706775
291;13;1.2111111111111112
291;14;0.4080852389706775
291;15;1.2111111111111112
291;16;1.2111111111111112
291;17;0.29285713250217493
291;18;1.2111111111111112
291;19;1.2111111111111112
291;20;0.38496144232611057
291;21;1.2111111111111112
291;22;1.2111111111111112
291;23;1.2111111111111112
291;24;1.2111111111111112
291;25;1.2111111111111112
292;1;0.25293343480382124
292;2;0.257695339565726
292;3;0.257695339565726
292;4;0.2623535902117718
292;5;0.2623535902117718
292;6;0.2873076674875902
292;7;1.2111111111111112
292;8;1.2111111111111112
292;9;0.34508165777645183
292;10;1.2111111111111112
292;11;1.2111111111111112
292;12;1.2111111111111112
292;13;0.5820457343578813
292;14;1.2111111111111112
292;15;1.2111111111111112
292;16;1.2111111111111112
292;17;1.2111111111111112
292;18;1.2111111111111112
292;19;1.2111111111111112
292;20;1.2111111111111112
292;21;1.2111111111111112
292;22;1.2111111111111112
292;23;1.2111111111111112
292;24;0.37946693683160504
292;25;1.2111111111111112
293;1;0.25293343480382124
293;2;0.257695339565726
293;3;0.257695339565726
293;4;0.2623535902117718
293;5;0.2623535902117718
293;6;1.2111111111111112
293;7;1.2111111111111112
293;8;1.2111111111111112
293;9;1.2111111111111112
293;10;0.2920695722494949
293;11;1.2111111111111112
293;12;0.3747050320697003
293;13;1.2111111111111112
293;14;0.5717893241014711
293;15;1.2111111111111112
293;16;1.2111111111111112
293;17;0.37946693683160504
293;18;1.2111111111111112
293;19;1.2111111111111112
293;20;0.30873014837519086
293;21;1.2111111111111112
293;22;0.37946693683160504
293;23;1.2111111111111112
293;24;0.38496144232611057
293;25;1.2111111111111112
294;1;0.25293343480382124
294;2;0.257695339565726
294;3;0.257695339565726
294;4;0.2623535902117718
294;5;0.2623535902117718
294;6;1.2111111111111112
294;7;1.2111111111111112
294;8;1.2111111111111112
294;9;0.37946693683160504
294;10;0.5820457343578813
294;11;1.202020202020202
294;12;1.2111111111111112
294;13;1.2111111111111112
294;14;1.2111111111111112
294;15;0.5820457343578813
294;16;1.2111111111111112
294;17;1.2111111111111112
294;18;0.38496144232611057
294;19;1.2111111111111112
294;20;1.2111111111111112
294;21;0.4080852389706775
294;22;1.202020202020202
294;23;1.2111111111111112
294;24;1.2111111111111112
294;25;1.2111111111111112
295;1;0.25293343480382124
295;2;0.257695339565726
295;3;0.257695339565726
295;4;0.2623535902117718
295;5;0.2623535902117718
295;6;1.2111111111111112
295;7;1.2111111111111112
295;8;1.2111111111111112
295;9;0.5884559907681378
295;10;1.2111111111111112
295;11;0.35057616327095736
295;12;1.2111111111111112
295;13;1.2111111111111112
295;14;1.2111111111111112
295;15;0.37946693683160504
295;16;1.2111111111111112
295;17;1.2111111111111112
295;18;1.2111111111111112
295;19;1.2111111111111112
295;20;1.2111111111111112
295;21;1.2111111111111112
295;22;1.2111111111111112
295;23;1.2111111111111112
295;24;1.2111111111111112
295;25;1.2111111111111112
296;1;0.25293343480382124
296;2;0.257695339565726
296;3;0.257695339565726
296;4;0.2623535902117718
296;5;0.2623535902117718
296;6;1.2111111111111112
296;7;1.2111111111111112
296;8;1.2111111111111112
296;9;1.2111111111111112
296;10;1.2111111111111112
296;11;1.2111111111111112
296;12;0.35057616327095736
296;13;1.2111111111111112
296;14;0.39137169873636696
296;15;1.2111111111111112
296;16;1.2111111111111112
296;17;1.2111111111111112
296;18;0.30396824361328606
296;19;0.30396824361328606
296;20;1.2111111111111112
296;21;0.38496144232611057
296;22;0.30396824361328606
296;23;0.2998015769466194
296;24;1.2111111111111112
296;25;0.2831410008209235
297;1;0.25293343480382124
297;2;0.257695339565726
297;3;0.257695339565726
297;4;0.2623535902117718
297;5;0.2623535902117718
297;6;1.2111111111111112
297;7;1.2111111111111112
297;8;1.2111111111111112
297;9;0.5884559907681378
297;10;1.202020202020202
297;11;1.2111111111111112
297;12;1.2111111111111112
297;13;1.2111111111111112
297;14;1.2111111111111112
297;15;1.2111111111111112
297;16;1.2111111111111112
297;17;0.3747050320697003
297;18;1.2111111111111112
297;19;1.2111111111111112
297;20;1.190909090909091
297;21;1.2111111111111112
297;22;1.2111111111111112
297;23;1.2111111111111112
297;24;1.2111111111111112
297;25;1.2111111111111112
298;1;0.25293343480382124
298;2;0.257695339565726
298;3;0.257695339565726
298;4;0.2623535902117718
298;5;0.2623535902117718
298;6;0.30873014837519086
298;7;1.2111111111111112
298;8;1.202020202020202
298;9;0.3403197530145471
298;10;1.2111111111111112
298;11;0.31422465386969634
298;12;1.2111111111111112
298;13;1.2111111111111112
298;14;0.35057616327095736
298;15;1.2111111111111112
298;16;1.2111111111111112
298;17;1.2111111111111112
298;18;0.2783471017014004
298;19;1.2111111111111112
298;20;1.2111111111111112
298;21;1.2111111111111112
298;22;0.37946693683160504
298;23;0.30396824361328606
298;24;1.2111111111111112
298;25;1.2111111111111112
299;1;0.25293343480382124
299;2;0.257695339565726
299;3;0.257695339565726
299;4;0.2623535902117718
299;5;0.2623535902117718
299;6;1.2111111111111112
299;7;0.30873014837519086
299;8;1.2111111111111112
299;9;0.30873014837519086
299;10;1.2111111111111112
299;11;1.2111111111111112
299;12;1.2111111111111112
299;13;1.2111111111111112
299;14;1.2111111111111112
299;15;1.2111111111111112
299;16;0.3747050320697003
299;17;1.2111111111111112
299;18;1.2111111111111112
299;19;1.2111111111111112
299;20;0.3747050320697003
299;21;1.2111111111111112
299;22;1.2111111111111112
299;23;1.2111111111111112
299;24;0.37946693683160504
299;25;1.2111111111111112
300;1;0.25293343480382124
300;2;0.257695339565726
300;3;0.257695339565726
300;4;0.2623535902117718
300;5;0.2623535902117718
300;6;1.2111111111111112
300;7;0.2873076674875902
300;8;1.2111111111111112
300;9;1.190909090909091
300;10;1.2111111111111112
300;11;1.2111111111111112
300;12;0.31422465386969634
300;13;0.30396824361328606
300;14;1.2111111111111112
300;15;0.30396824361328606
300;16;0.2831410008209235
300;17;1.2111111111111112
300;18;0.30396824361328606
300;19;0.2998015769466194
300;20;1.2111111111111112
300;21;0.37946693683160504
300;22;1.2111111111111112
300;23;1.2111111111111112
300;24;1.2111111111111112
300;25;0.37946693683160504
301;1;0.25293343480382124
301;2;0.257695339565726
301;3;0.257695339565726
301;4;0.2623535902117718
301;5;0.2623535902117718
301;6;1.2111111111111112
301;7;1.2111111111111112
301;8;1.2111111111111112
301;9;0.30873014837519086
301;10;1.2111111111111112
301;11;1.2111111111111112
301;12;1.2111111111111112
301;13;1.2111111111111112
301;14;0.30873014837519086
301;15;0.2920695722494949
301;16;1.2111111111111112
301;17;1.2111111111111112
301;18;1.2111111111111112
301;19;0.35057616327095736
301;20;1.2111111111111112
301;21;0.3747050320697003
301;22;1.2111111111111112
301;23;0.5765512288633758
301;24;0.2873076674875902
301;25;1.2111111111111112
302;1;0.25293343480382124
302;2;0.257695339565726
302;3;0.257695339565726
302;4;0.2623535902117718
302;5;0.2623535902117718
302;6;1.2111111111111112
302;7;1.2111111111111112
302;8;1.2111111111111112
302;9;1.2111111111111112
302;10;0.3747050320697003
302;11;1.2111111111111112
302;12;0.37946693683160504
302;13;1.2111111111111112
302;14;1.2111111111111112
302;15;1.2111111111111112
302;16;0.37946693683160504
302;17;1.190909090909091
302;18;1.2111111111111112
302;19;0.5765512288633758
302;20;1.190909090909091
302;21;1.2111111111111112
302;22;0.37053836540303364
302;23;1.2111111111111112
302;24;1.2111111111111112
302;25;1.2111111111111112
303;1;0.25293343480382124
303;2;0.257695339565726
303;3;0.257695339565726
303;4;0.2623535902117718
303;5;0.2623535902117718
303;6;1.2111111111111112
303;7;0.37946693683160504
303;8;1.2111111111111112
303;9;1.2111111111111112
303;10;0.29756407774400045
303;11;1.2111111111111112
303;12;1.2111111111111112
303;13;1.2111111111111112
303;14;1.2111111111111112
303;15;1.2111111111111112
303;16;0.5717893241014711
303;17;1.2111111111111112
303;18;0.2920695722494949
303;19;1.2111111111111112
303;20;1.2111111111111112
303;21;1.2111111111111112
303;22;0.30396824361328606
303;23;1.2111111111111112
303;24;1.2111111111111112
303;25;1.2111111111111112
304;1;0.25293343480382124
304;2;0.257695339565726
304;3;0.257695339565726
304;4;0.2623535902117718
304;5;0.2623535902117718
304;6;1.2111111111111112
304;7;1.2111111111111112
304;8;1.2111111111111112
304;9;1.2111111111111112
304;10;1.2111111111111112
304;11;1.2111111111111112
304;12;1.2111111111111112
304;13;1.2111111111111112
304;14;0.37946693683160504
304;15;1.2111111111111112
304;16;0.31422465386969634
304;17;1.2111111111111112
304;18;1.2111111111111112
304;19;1.2111111111111112
304;20;0.30396824361328606
304;21;0.3747050320697003
304;22;1.2111111111111112
304;23;1.2111111111111112
304;24;0.29756407774400045
304;25;1.2111111111111112
305;1;0.25293343480382124
305;2;0.257695339565726
305;3;0.257695339565726
305;4;0.2623535902117718
305;5;0.2623535902117718
305;6;0.3635939209585892
305;7;1.2111111111111112
305;8;1.2111111111111112
305;9;1.2111111111111112
305;10;1.2111111111111112
305;11;1.2111111111111112
305;12;1.2111111111111112
305;13;1.2111111111111112
305;14;1.2111111111111112
305;15;1.2111111111111112
305;16;1.2111111111111112
305;17;0.2920695722494949
305;18;0.3747050320697003
305;19;0.37946693683160504
305;20;0.2831410008209235
305;21;0.2873076674875902
305;22;1.2111111111111112
305;23;1.2111111111111112
305;24;0.35057616327095736
305;25;1.2111111111111112
306;1;0.25293343480382124
306;2;0.257695339565726
306;3;0.257695339565726
306;4;0.2623535902117718
306;5;0.2623535902117718
306;6;1.2111111111111112
306;7;0.38496144232611057
306;8;1.2111111111111112
306;9;1.2111111111111112
306;10;1.2111111111111112
306;11;1.2111111111111112
306;12;1.2111111111111112
306;13;1.2111111111111112
306;14;1.2111111111111112
306;15;1.2111111111111112
306;16;1.2111111111111112
306;17;0.37946693683160504
306;18;0.2873076674875902
306;19;0.30396824361328606
306;20;0.30396824361328606
306;21;1.1944444444444444
306;22;1.2111111111111112
306;23;1.2111111111111112
306;24;1.2111111111111112
306;25;1.2111111111111112
307;1;0.25293343480382124
307;2;0.257695339565726
307;3;0.257695339565726
307;4;0.2623535902117718
307;5;0.2623535902117718
307;6;1.2111111111111112
307;7;1.202020202020202
307;8;1.2111111111111112
307;9;1.2111111111111112
307;10;0.2920695722494949
307;11;1.2111111111111112
307;12;1.2111111111111112
307;13;1.2111111111111112
307;14;1.2111111111111112
307;15;1.202020202020202
307;16;0.2831410008209235
307;17;0.2920695722494949
307;18;1.2111111111111112
307;19;1.2111111111111112
307;20;1.2111111111111112
307;21;1.2111111111111112
307;22;1.2111111111111112
307;23;1.2111111111111112
307;24;1.2111111111111112
307;25;1.2111111111111112
308;1;0.25293343480382124
308;2;0.257695339565726
308;3;0.257695339565726
308;4;0.2623535902117718
308;5;0.2623535902117718
308;6;1.202020202020202
308;7;1.2111111111111112
308;8;1.2111111111111112
308;9;1.2111111111111112
308;10;1.2111111111111112
308;11;1.2111111111111112
308;12;1.2111111111111112
308;13;1.2111111111111112
308;14;1.2111111111111112
308;15;1.2111111111111112
308;16;1.2111111111111112
308;17;1.2111111111111112
308;18;1.2111111111111112
308;19;1.2111111111111112
308;20;1.2111111111111112
308;21;1.2111111111111112
308;22;0.3403197530145471
308;23;1.2111111111111112
308;24;1.2111111111111112
308;25;1.2111111111111112
309;1;0.25293343480382124
309;2;0.257695339565726
309;3;0.257695339565726
309;4;0.2623535902117718
309;5;0.2623535902117718
309;6;1.2111111111111112
309;7;1.2111111111111112
309;8;0.2873076674875902
309;9;1.1833333333333333
309;10;1.2111111111111112
309;11;1.2111111111111112
309;12;1.2111111111111112
309;13;1.2111111111111112
309;14;1.2111111111111112
309;15;1.190909090909091
309;16;1.2111111111111112
309;17;1.2111111111111112
309;18;1.2111111111111112
309;19;1.2111111111111112
309;20;1.2111111111111112
309;21;1.2111111111111112
309;22;1.2111111111111112
309;23;0.2920695722494949
309;24;1.2111111111111112
309;25;0.31422465386969634
310;1;0.25293343480382124
310;2;0.257695339565726
310;3;0.257695339565726
310;4;0.2623535902117718
310;5;0.2623535902117718
310;6;1.2111111111111112
310;7;0.37946693683160504
310;8;1.2111111111111112
310;9;0.3747050320697003
310;10;0.2873076674875902
310;11;1.2111111111111112
310;12;1.2111111111111112
310;13;1.2111111111111112
310;14;1.2111111111111112
310;15;1.2111111111111112
310;16;1.2111111111111112
310;17;1.2111111111111112
310;18;1.2111111111111112
310;19;1.2111111111111112
310;20;1.2111111111111112
310;21;0.35057616327095736
310;22;1.2111111111111112
310;23;1.2111111111111112
310;24;0.30873014837519086
310;25;1.2111111111111112
311;1;0.25293343480382124
311;2;0.257695339565726
311;3;0.257695339565726
311;4;0.2623535902117718
311;5;0.2623535902117718
311;6;1.2111111111111112
311;7;0.37946693683160504
311;8;1.2111111111111112
311;9;1.2111111111111112
311;10;1.2111111111111112
311;11;0.37946693683160504
311;12;0.3747050320697003
311;13;1.2111111111111112
311;14;1.2111111111111112
311;15;1.2111111111111112
311;16;1.2111111111111112
311;17;1.2111111111111112
311;18;0.38496144232611057
311;19;1.2111111111111112
311;20;0.30396824361328606
311;21;1.2111111111111112
311;22;1.2111111111111112
311;23;1.2111111111111112
311;24;0.2873076674875902
311;25;1.2111111111111112
312;1;0.25293343480382124
312;2;0.257695339565726
312;3;0.257695339565726
312;4;0.2623535902117718
312;5;0.2623535902117718
312;6;1.2111111111111112
312;7;1.1833333333333333
312;8;0.2920695722494949
312;9;0.5717893241014711
312;10;0.5765512288633758
312;11;1.2111111111111112
312;12;1.2111111111111112
312;13;0.37053836540303364
312;14;1.2111111111111112
312;15;1.2111111111111112
312;16;1.2111111111111112
312;17;1.2111111111111112
312;18;1.2111111111111112
312;19;0.37946693683160504
312;20;1.2111111111111112
312;21;0.38496144232611057
312;22;1.2111111111111112
312;23;1.2111111111111112
312;24;1.2111111111111112
312;25;0.3747050320697003
313;1;0.25293343480382124
313;2;0.257695339565726
313;3;0.257695339565726
313;4;0.2623535902117718
313;5;0.2623535902117718
313;6;1.2111111111111112
313;7;1.2111111111111112
313;8;1.2111111111111112
313;9;1.2111111111111112
313;10;1.2111111111111112
313;11;0.2998015769466194
313;12;0.5765512288633758
313;13;1.2111111111111112
313;14;0.37946693683160504
313;15;0.30396824361328606
313;16;1.2111111111111112
313;17;1.2111111111111112
313;18;1.2111111111111112
313;19;1.2111111111111112
313;20;0.2831410008209235
313;21;1.2111111111111112
313;22;1.2111111111111112
313;23;1.2111111111111112
313;24;1.2111111111111112
313;25;1.2111111111111112
314;1;0.25293343480382124
314;2;0.257695339565726
314;3;0.257695339565726
314;4;0.2623535902117718
314;5;0.2623535902117718
314;6;0.37946693683160504
314;7;0.37946693683160504
314;8;1.2111111111111112
314;9;0.30396824361328606
314;10;0.28310900646330517
314;11;1.2111111111111112
314;12;0.37946693683160504
314;13;1.2111111111111112
314;14;1.2111111111111112
314;15;1.2111111111111112
314;16;0.30873014837519086
314;17;0.37946693683160504
314;18;1.2111111111111112
314;19;0.37946693683160504
314;20;0.37946693683160504
314;21;0.30873014837519086
314;22;0.2920695722494949
314;23;1.2111111111111112
314;24;0.30873014837519086
314;25;1.2111111111111112
315;1;0.25293343480382124
315;2;0.257695339565726
315;3;0.257695339565726
315;4;0.2623535902117718
315;5;0.2623535902117718
315;6;0.30396824361328606
315;7;1.2111111111111112
315;8;1.2111111111111112
315;9;1.2111111111111112
315;10;1.2111111111111112
315;11;0.27946453023268825
315;12;1.2111111111111112
315;13;1.2111111111111112
315;14;1.2111111111111112
315;15;1.2111111111111112
315;16;0.30396824361328606
315;17;0.2886035119578107
315;18;1.2111111111111112
315;19;1.2111111111111112
315;20;1.2111111111111112
315;21;0.37946693683160504
315;22;0.2998015769466194
315;23;0.2998015769466194
315;24;1.2111111111111112
315;25;1.2111111111111112
316;1;0.25293343480382124
316;2;0.257695339565726
316;3;0.257695339565726
316;4;0.2623535902117718
316;5;0.2623535902117718
316;6;0.3747050320697003
316;7;1.2111111111111112
316;8;1.2111111111111112
316;9;1.2111111111111112
316;10;1.2111111111111112
316;11;1.2111111111111112
316;12;1.2111111111111112
316;13;1.2111111111111112
316;14;1.2111111111111112
316;15;1.2111111111111112
316;16;1.2111111111111112
316;17;1.2111111111111112
316;18;1.2111111111111112
316;19;0.38496144232611057
316;20;0.2998015769466194
316;21;1.2111111111111112
316;22;1.2111111111111112
316;23;1.2111111111111112
316;24;1.2111111111111112
316;25;1.2111111111111112
317;1;0.25293343480382124
317;2;0.257695339565726
317;3;0.257695339565726
317;4;0.2623535902117718
317;5;0.2623535902117718
317;6;1.2111111111111112
317;7;1.2111111111111112
317;8;1.2111111111111112
317;9;0.30396824361328606
317;10;1.2111111111111112
317;11;1.2111111111111112
317;12;1.2111111111111112
317;13;1.2111111111111112
317;14;0.29756407774400045
317;15;1.2111111111111112
317;16;0.37946693683160504
317;17;1.2111111111111112
317;18;1.2111111111111112
317;19;1.2111111111111112
317;20;1.2111111111111112
317;21;0.37946693683160504
317;22;1.2111111111111112
317;23;1.2111111111111112
317;24;0.3747050320697003
317;25;1.2111111111111112
318;1;0.25293343480382124
318;2;0.257695339565726
318;3;0.257695339565726
318;4;0.2623535902117718
318;5;0.2623535902117718
318;6;1.2111111111111112
318;7;1.2111111111111112
318;8;1.2111111111111112
318;9;0.27946453023268825
318;10;1.2111111111111112
318;11;1.2111111111111112
318;12;1.2111111111111112
318;13;1.2111111111111112
318;14;0.2831410008209235
318;15;1.2111111111111112
318;16;1.2111111111111112
318;17;1.2111111111111112
318;18;1.2111111111111112
318;19;1.2111111111111112
318;20;1.2111111111111112
318;21;0.30396824361328606
318;22;1.2111111111111112
318;23;0.3747050320697003
318;24;1.2111111111111112
318;25;1.2111111111111112
319;1;0.25293343480382124
319;2;0.257695339565726
319;3;0.257695339565726
319;4;0.2623535902117718
319;5;0.2623535902117718
319;6;1.2111111111111112
319;7;1.2111111111111112
319;8;1.2111111111111112
319;9;1.2111111111111112
319;10;1.2111111111111112
319;11;1.2111111111111112
319;12;0.2920695722494949
319;13;1.2111111111111112
319;14;1.2111111111111112
319;15;1.2111111111111112
319;16;1.2111111111111112
319;17;1.1678321678321677
319;18;1.2111111111111112
319;19;1.2111111111111112
319;20;0.2920695722494949
319;21;0.5717893241014711
319;22;0.30873014837519086
319;23;1.2111111111111112
319;24;0.2831410008209235
319;25;1.2111111111111112
320;1;0.25293343480382124
320;2;0.257695339565726
320;3;0.257695339565726
320;4;0.2623535902117718
320;5;0.2623535902117718
320;6;1.2111111111111112
320;7;1.2111111111111112
320;8;1.2111111111111112
320;9;0.35057616327095736
320;10;0.5765512288633758
320;11;0.34508165777645183
320;12;1.2111111111111112
320;13;1.2111111111111112
320;14;0.30873014837519086
320;15;1.2111111111111112
320;16;1.2111111111111112
320;17;1.2111111111111112
320;18;1.2111111111111112
320;19;1.2111111111111112
320;20;0.3747050320697003
320;21;1.202020202020202
320;22;1.2111111111111112
320;23;1.2111111111111112
320;24;1.2111111111111112
320;25;1.2111111111111112
321;1;0.25293343480382124
321;2;0.257695339565726
321;3;0.257695339565726
321;4;0.2623535902117718
321;5;0.2623535902117718
321;6;1.2111111111111112
321;7;0.37946693683160504
321;8;1.2111111111111112
321;9;1.2111111111111112
321;10;1.2111111111111112
321;11;1.2111111111111112
321;12;1.2111111111111112
321;13;1.2111111111111112
321;14;1.2111111111111112
321;15;1.2111111111111112
321;16;1.2111111111111112
321;17;1.2111111111111112
321;18;1.2111111111111112
321;19;1.2111111111111112
321;20;1.2111111111111112
321;21;1.2111111111111112
321;22;0.37946693683160504
321;23;1.2111111111111112
321;24;1.2111111111111112
321;25;0.38496144232611057
322;1;0.25293343480382124
322;2;0.257695339565726
322;3;0.257695339565726
322;4;0.2623535902117718
322;5;0.2623535902117718
322;6;0.2873076674875902
322;7;1.2111111111111112
322;8;1.2111111111111112
322;9;0.2873076674875902
322;10;1.2111111111111112
322;11;1.2111111111111112
322;12;0.3747050320697003
322;13;1.2111111111111112
322;14;0.5717893241014711
322;15;1.2111111111111112
322;16;1.2111111111111112
322;17;1.2111111111111112
322;18;0.28310900646330517
322;19;0.2873076674875902
322;20;1.2111111111111112
322;21;1.2111111111111112
322;22;1.2111111111111112
322;23;1.2111111111111112
322;24;1.2111111111111112
322;25;0.2831410008209235
323;1;0.25293343480382124
323;2;0.257695339565726
323;3;0.257695339565726
323;4;0.2623535902117718
323;5;0.2623535902117718
323;6;1.2111111111111112
323;7;0.5765512288633758
323;8;0.2873076674875902
323;9;1.2111111111111112
323;10;0.37946693683160504
323;11;0.2920695722494949
323;12;0.35057616327095736
323;13;1.2111111111111112
323;14;0.3747050320697003
323;15;0.5765512288633758
323;16;1.2111111111111112
323;17;0.2873076674875902
323;18;1.2111111111111112
323;19;1.2111111111111112
323;20;0.2920695722494949
323;21;1.2111111111111112
323;22;1.2111111111111112
323;23;1.2111111111111112
323;24;1.2111111111111112
323;25;1.2111111111111112
324;1;0.25293343480382124
324;2;0.257695339565726
324;3;0.257695339565726
324;4;0.2623535902117718
324;5;0.2623535902117718
324;6;0.2920695722494949
324;7;1.2111111111111112
324;8;1.2111111111111112
324;9;1.2111111111111112
324;10;1.2111111111111112
324;11;1.2111111111111112
324;12;1.2111111111111112
324;13;0.2873076674875902
324;14;0.2873076674875902
324;15;0.33247661575964516
324;16;0.5765512288633758
324;17;0.37946693683160504
324;18;1.2111111111111112
324;19;1.2111111111111112
324;20;0.3978288287142672
324;21;1.2111111111111112
324;22;1.2111111111111112
324;23;1.2111111111111112
324;24;1.2111111111111112
324;25;0.37946693683160504
325;1;0.25293343480382124
325;2;0.257695339565726
325;3;0.257695339565726
325;4;0.2623535902117718
325;5;0.2623535902117718
325;6;1.2111111111111112
325;7;1.2111111111111112
325;8;1.2111111111111112
325;9;0.2873076674875902
325;10;1.2111111111111112
325;11;1.2111111111111112
325;12;1.2111111111111112
325;13;1.2111111111111112
325;14;0.5717893241014711
325;15;1.2111111111111112
325;16;1.2111111111111112
325;17;1.2111111111111112
325;18;1.2111111111111112
325;19;0.35057616327095736
325;20;1.2111111111111112
325;21;0.4080852389706775
325;22;1.2111111111111112
325;23;1.2111111111111112
325;24;0.38496144232611057
